2.969802366900355928e-01,3.901821107106895892e-01,3.343991068627325536e-01,3.155151928859772359e-01,1.741632277090843506e-01,3.351941354993980271e-01,2.504102811972075959e-01,3.484646030983175602e-01,3.086114174008202649e-01,3.551425432601702514e-01
2.061877447718735434e-01,5.022770607994634373e-01,9.921375941339141691e-02,2.242377113255634713e-01,2.317284548338882644e-01,2.648932070110896486e-01,3.824170160170748956e-01,2.263415764160896237e-01,4.461513056838121716e-01,3.531114385650230281e-01
2.890002156490299456e-01,3.632642291699967885e-01,3.771813864411476258e-01,2.850524070587756031e-01,1.738821255553720802e-01,3.513782782572988928e-01,2.245571745880417802e-01,3.370710072169388893e-01,2.972021778531317993e-01,3.936034692531373280e-01
3.009644889273802026e-01,3.897817233388223834e-01,3.301377119048314879e-01,3.186716310809195596e-01,1.811974806805383698e-01,3.334829428956489483e-01,2.583851462392837695e-01,3.494475960694900518e-01,3.126345964324337423e-01,3.410099265249301737e-01
2.086506718532231686e-01,5.015380642050205617e-01,9.785087256650323861e-02,2.217971680058768158e-01,2.340566982629856685e-01,2.651209144545269569e-01,3.828126175313576463e-01,2.288690855477078789e-01,4.432632279220580784e-01,3.545069890985439454e-01
2.663838215356529870e-01,5.482877648022594919e-01,6.958226233144136630e-02,2.003403545611981973e-01,2.225380213679073738e-01,2.912451909356575941e-01,3.823564798301343770e-01,2.266389413064659464e-01,3.459889895100971557e-01,3.630774535151124471e-01
2.677621445622948571e-01,5.521173194069612933e-01,9.086032589510094348e-02,1.927757860814452162e-01,2.217249547149870714e-01,2.913854614327247572e-01,3.673270408626647665e-01,2.096437143035759232e-01,3.578227622188911994e-01,3.702263946473638434e-01
2.648770433544144765e-01,5.540107963828909687e-01,8.671764169646024867e-02,1.986886214841687703e-01,2.214433001354993436e-01,2.868039314020623398e-01,3.713412157752301601e-01,2.121291888269223880e-01,3.575328342020215877e-01,3.659216072404572473e-01
2.922902594521120112e-01,3.584372615284674435e-01,3.718999599047385640e-01,2.894792624859919838e-01,1.694513758691450489e-01,3.584151889282716219e-01,2.176723669846226117e-01,3.392613803876942669e-01,3.079478616977384120e-01,3.866453991151498903e-01
3.011260860633039882e-01,3.920895890387294247e-01,3.275569171670491553e-01,3.192757430783256800e-01,1.820080724407051875e-01,3.344329219997727032e-01,2.571931632060926454e-01,3.486873855480273066e-01,3.105462072027039278e-01,3.423679595965309908e-01
2.973265818767729662e-01,3.896027192982401410e-01,3.343123098744595345e-01,3.153621634455818779e-01,1.735371064213256098e-01,3.347514941338871619e-01,2.510990024671669318e-01,3.478825985185479142e-01,3.069593208694562092e-01,3.579355863386585734e-01
2.057490307928613038e-01,5.021939023945328762e-01,1.000597479919320826e-01,2.243647007751342903e-01,2.313527492209411229e-01,2.650540008397588299e-01,3.822763530236676921e-01,2.256329366527242419e-01,4.468359182898263282e-01,3.530320957259453496e-01
2.891173364917325461e-01,3.632645217466785592e-01,3.771918444630411038e-01,2.850499148255161708e-01,1.739273820108158397e-01,3.512861292969217675e-01,2.246793204750930917e-01,3.370691977211255352e-01,2.971242207162202997e-01,3.935619252688631886e-01
3.009480743381423018e-01,3.897760858372251724e-01,3.301528897235940785e-01,3.186587569016160471e-01,1.811652437487980549e-01,3.334788338673448371e-01,2.584074880796664031e-01,3.494606476909858928e-01,3.126436497337636844e-01,3.410107350795176795e-01
2.175276613168060924e-01,2.066130305351763508e-01,4.354537379074143733e-01,4.758116201138555823e-01,2.234625565902635946e-01,3.001333391180736054e-01,3.115423013158259979e-01,3.463814352600731450e-01,3.159585782740385596e-01,1.925929740339395735e-01
3.102844588342256182e-01,3.870802261825811441e-01,3.307663064240283779e-01,3.277579840387684351e-01,1.664822121931943955e-01,2.928737990597057306e-01,2.982019186306690273e-01,3.469465633856210207e-01,2.860553958359123294e-01,3.639305246588855347e-01
2.880783103407301704e-01,3.884835933971115263e-01,3.449346038316123964e-01,3.095699677606476574e-01,1.603082255513384180e-01,3.338261055308328062e-01,2.526241420478439470e-01,3.545757902922794247e-01,3.145236237463223117e-01,3.545014596557740094e-01
2.047435855823117878e-01,5.051627472470210378e-01,9.486243327408613868e-02,2.204363408113173828e-01,2.310785842657084865e-01,2.671872665300843441e-01,3.829341336448456312e-01,2.249389160065613236e-01,4.472872280679213164e-01,3.510147045644876895e-01
2.675179416076580718e-01,5.501187088557812910e-01,6.734974318899340784e-02,1.994551055601353484e-01,2.226192442612324740e-01,2.909807104548073897e-01,3.822833190648049495e-01,2.271664824942368766e-01,3.437614477689406867e-01,3.624072964149440690e-01
2.681695570462902523e-01,5.524088530949829989e-01,9.117808266445767695e-02,1.922910954678943296e-01,2.217102661971233624e-01,2.914308903001236462e-01,3.667982251854653430e-01,2.094435601172111305e-01,3.573951722149376620e-01,3.706939190041108612e-01
1.811764565425022788e-01,2.542119669848426633e-01,5.212598323792800858e-01,4.738861794437119745e-01,1.999322194928209728e-01,2.436084433797351123e-01,2.897134850041518939e-01,3.227277268479659122e-01,2.981127376706226850e-01,1.731911776279724813e-01
2.574755394489596783e-01,1.581310527890276429e-01,3.786475528787883738e-01,5.372159483610858821e-01,2.290333033274190855e-01,3.122640952443794249e-01,2.798240020426027153e-01,3.478960114658116165e-01,2.757849839499549871e-01,2.266503667713981873e-01
1.805476148635057621e-01,4.348133537234840085e-01,1.271883735218898026e-01,2.361256986502149879e-01,2.501736557869504995e-01,2.408274951036245559e-01,3.900998676690909939e-01,2.599173460768195998e-01,4.822079696368377633e-01,3.654633747622391127e-01
2.613170189422019396e-01,5.350824676385943501e-01,6.772693172205471179e-02,2.064131799590573080e-01,2.217255635676272929e-01,2.995621328553619289e-01,3.908630862822750074e-01,2.289091806441953536e-01,3.521795492867386690e-01,3.606983964177156166e-01
2.685850445991507240e-01,5.496382251449194456e-01,9.130026625435666565e-02,1.925725510225455295e-01,2.225129258826103462e-01,2.943424109139120559e-01,3.678581463860712830e-01,2.081108483290570743e-01,3.602468721785630490e-01,3.684873976610863466e-01
2.937355968710001486e-01,3.588295980701436960e-01,3.699043160540901320e-01,2.903689340049001588e-01,1.711262725010211094e-01,3.586292843017310217e-01,2.192469010876567370e-01,3.392217515267084704e-01,3.077608779107605663e-01,3.847867913434839249e-01
2.110921987980398651e-01,2.023566907227792311e-01,4.287746888598431005e-01,4.670584180764060789e-01,2.363604308750810179e-01,3.112956928482519814e-01,3.214883634894635245e-01,3.487088272150739021e-01,3.150445089641248919e-01,1.884771479220347656e-01
3.136188022359835403e-01,3.845164570784558866e-01,3.285990947925155337e-01,3.300328994147364026e-01,1.697044077374909032e-01,2.916228726105818403e-01,2.971882495163628568e-01,3.466063230180189136e-01,2.857613248999474886e-01,3.645976438142684017e-01
2.260391671856631923e-01,2.072837388082454657e-01,4.376065157025487706e-01,4.785134230956332724e-01,2.235360766401010002e-01,3.006651082595267477e-01,3.113516607529696056e-01,3.422626047112051761e-01,3.051490453396379920e-01,1.946736136775491788e-01
3.102480625600115283e-01,3.865446734476191692e-01,3.308094803137007212e-01,3.279828265431493084e-01,1.651241096251305773e-01,2.931349468833859273e-01,2.999350566252533268e-01,3.470835428508412535e-01,2.870519768927659032e-01,3.623544926199066540e-01
1.993817179219281033e-01,5.038856866286917091e-01,1.081667627450683400e-01,2.096059390788003185e-01,2.307392929210133614e-01,2.662023097079684320e-01,3.810176219279184928e-01,2.237950503468363883e-01,4.505207333104922496e-01,3.583009519884919891e-01
1.807385295348131193e-01,2.307154571415429289e-01,5.239874956794747796e-01,4.801510086519207854e-01,2.363717615108199555e-01,2.342711885228326851e-01,2.707020123384196175e-01,3.292025220917093042e-01,2.926285148421430837e-01,1.759435929316512104e-01
1.717360888506473393e-01,4.501593725189806938e-01,7.980287881039925535e-02,2.194832980264552202e-01,2.485996311240771806e-01,2.356570348380815083e-01,4.003343717873272256e-01,2.777714523954175063e-01,4.627689825279692748e-01,3.800080297661005968e-01
2.689900146916278101e-01,5.393809563241613869e-01,7.241672492300113562e-02,2.006232124322308297e-01,2.164902847239937034e-01,3.092749151138789454e-01,3.834497993110267955e-01,2.199293559606291248e-01,3.451027889661463788e-01,3.663346542167693620e-01
1.879395892053719042e-01,2.531866802335751010e-01,5.200590091609665899e-01,4.746282367246275058e-01,1.965843189540502911e-01,2.465638215731226490e-01,2.873724662183735346e-01,3.209671404630174973e-01,3.011137426475316570e-01,1.706764233272752840e-01
3.115168631364806928e-01,3.843595737904312304e-01,3.403431252558208886e-01,3.226828637486435225e-01,1.606109187956956397e-01,2.811665751789686474e-01,3.073637101240713210e-01,3.492280947804949909e-01,2.860658752742294419e-01,3.635249383954178293e-01
2.860853159310794425e-01,3.891780752591301185e-01,3.462794623729048005e-01,3.080575154612918976e-01,1.576194020879633229e-01,3.327221657643196773e-01,2.528211802189689883e-01,3.570778489840650272e-01,3.159436213461973009e-01,3.536881282649251834e-01
2.967054131598609312e-01,3.921796878768344374e-01,3.330909604317844330e-01,3.158215139276174255e-01,1.737152813108571170e-01,3.337306245811909045e-01,2.455878541411359584e-01,3.514853174237798084e-01,3.098457287341698230e-01,3.550427394164683004e-01
2.963287001706008117e-01,3.908552406686436886e-01,3.343928543372186035e-01,3.152022853042915629e-01,1.743290576137001835e-01,3.356726158932554771e-01,2.498520747568142575e-01,3.481297337282522886e-01,3.082992869748977238e-01,3.556892943284881148e-01
2.970813710412663067e-01,3.900969463070935728e-01,3.343934594105872904e-01,3.155601643627404806e-01,1.742243521503663295e-01,3.351599115541609164e-01,2.503684148388571895e-01,3.484554796125914899e-01,3.086258356119933599e-01,3.551451342895327046e-01
2.969074774097110736e-01,3.902482833156000197e-01,3.343838703281091784e-01,3.154786355066514503e-01,1.740210496779650562e-01,3.351476685316779336e-01,2.504891861792675201e-01,3.485423274032988239e-01,3.085774899417744188e-01,3.551886060872705975e-01
2.061757462820910658e-01,5.023172347860265230e-01,9.920205177535075525e-02,2.241825516034685328e-01,2.317111259490852726e-01,2.649178099674783238e-01,3.824010472149960704e-01,2.263151719797665273e-01,4.461599698680097092e-01,3.531157956584827784e-01
1.823982524287733054e-01,2.319983014614845074e-01,5.227929374934295881e-01,4.807621801785784132e-01,2.326691896003905136e-01,2.346759556189243756e-01,2.711982189058112502e-01,3.292901028687614251e-01,2.929814898762236886e-01,1.773036410139213759e-01
1.713938825243838115e-01,4.511459416631152242e-01,8.009463489190576935e-02,2.188916319107629960e-01,2.485147372793500842e-01,2.353964429247662193e-01,4.001622065911004666e-01,2.775321823342605798e-01,4.631361469176000778e-01,3.793978451595108603e-01
2.790089800206081994e-01,3.662434300034334567e-01,3.823567981265845739e-01,2.820566964159576528e-01,1.751701224391927769e-01,3.501707956569293789e-01,2.224700887446051378e-01,3.392757064235594755e-01,2.993826594425657017e-01,3.933598326265311806e-01
2.006463281780022090e-01,4.960145343058750544e-01,9.901313178656921676e-02,2.376072757744497055e-01,2.256004032949249782e-01,2.711696836195478522e-01,3.850779487915845789e-01,2.137882416198962077e-01,4.574108418366556461e-01,3.461302624266385242e-01
2.908767509028974407e-01,3.633353451343241391e-01,3.769629282092268885e-01,2.856942633037389268e-01,1.735093074423700865e-01,3.502499929286282399e-01,2.258107771887473691e-01,3.363720577951267443e-01,2.948812906373335374e-01,3.946944390133534375e-01
3.006257543839896962e-01,3.896830285390794901e-01,3.304942889018074315e-01,3.184980580457501542e-01,1.805692883807711313e-01,3.335872484093261869e-01,2.586491539138828788e-01,3.496475386067195434e-01,3.130046496210132645e-01,3.407247982286009669e-01
2.175957080169177993e-01,2.064361269395178222e-01,4.353626640719081564e-01,4.759398403851031745e-01,2.236957502616123417e-01,3.000374402483485525e-01,3.113605998785833884e-01,3.464041909339934389e-01,3.161045679807308884e-01,1.924869180637575339e-01
3.102559123898371851e-01,3.871003752694377464e-01,3.307741305107731455e-01,3.277338974062145582e-01,1.665024205994025397e-01,2.928848719140262347e-01,2.982930710364334326e-01,3.468939858163982426e-01,2.859959079877790189e-01,3.639520271930640760e-01
2.880902177267671838e-01,3.884628948134685733e-01,3.449432747294347568e-01,3.095740708997888335e-01,1.603045975186203065e-01,3.338169356639099083e-01,2.526254365888834230e-01,3.545821641404039992e-01,3.145349225405054683e-01,3.544953981243231800e-01
2.175349187718001731e-01,2.026486444187317604e-01,4.343511094233673542e-01,4.756899163322071411e-01,2.310722406767536652e-01,3.000871978366073112e-01,3.109380112287649656e-01,3.472413690364271055e-01,3.173546554220423865e-01,1.877514421800985933e-01
1.906174080968363049e-01,4.509973848553940345e-01,9.322373846215413484e-02,2.180520140834585341e-01,2.522326714595805042e-01,2.544968445934093770e-01,3.959931001389210281e-01,2.608058704719435905e-01,4.641451662967058245e-01,3.679376020996357188e-01
2.840933437876790313e-01,3.663577229881929131e-01,3.771822282044559049e-01,2.847527791849046586e-01,1.766936105633061527e-01,3.496123388248150721e-01,2.280397461333155962e-01,3.385965032943626385e-01,2.973678061919434734e-01,3.914021752674051724e-01
2.012023562516266351e-01,4.957782440633869414e-01,1.006286803268346824e-01,2.364098979723211480e-01,2.262534678995312687e-01,2.711547558764645371e-01,3.846679818699692555e-01,2.138166442770740305e-01,4.572999547878559556e-01,3.466698396498124057e-01
2.909334903309171994e-01,3.633498651829136228e-01,3.768696765098091261e-01,2.856933221084714813e-01,1.736693162055253647e-01,3.501938434035432035e-01,2.262022149794978287e-01,3.364249909189387377e-01,2.949558342928111920e-01,3.943833568960511959e-01
2.127530032575751795e-01,2.033252632890674150e-01,4.307403316643865221e-01,4.675260240183528593e-01,2.343632114480364015e-01,3.129776759059615387e-01,3.228001382188954160e-01,3.470034191453918448e-01,3.100536283716385233e-01,1.888160092833117143e-01
2.592844037552780589e-01,1.631585404866446043e-01,3.891122293960035949e-01,5.192810966086903735e-01,2.282972967578706380e-01,3.193300900073516302e-01,2.808411442156138471e-01,3.456222251575382098e-01,2.874939486119617027e-01,2.236495045560147055e-01
3.041985660352480303e-01,3.916377348661789770e-01,3.283915507034328995e-01,3.294732548910638825e-01,1.641568592549826622e-01,3.022689809777849845e-01,3.052563369427138129e-01,3.414326117358977841e-01,2.864143197975789756e-01,3.571899316913503819e-01
2.910651748738272149e-01,3.869229572128220496e-01,3.438110845669904436e-01,3.112759219827598289e-01,1.609508946256870410e-01,3.327415571962339391e-01,2.503483949614247472e-01,3.547368637314813888e-01,3.141905773866808804e-01,3.558405725116753904e-01
2.962154997728004280e-01,3.922057934125727785e-01,3.334359690195843884e-01,3.155347131549715023e-01,1.734987843430459420e-01,3.343843686302534479e-01,2.475429360127541778e-01,3.507037129431146982e-01,3.095342447300422628e-01,3.545313955221429114e-01
2.158897915270165113e-01,2.067984174010588927e-01,4.360667105992108161e-01,4.735933587056074812e-01,2.250591673011771710e-01,3.011960248547273511e-01,3.140287429829236032e-01,3.469451945800335335e-01,3.157393388445380866e-01,1.900898294011999501e-01
2.576425345454164684e-01,1.626273357318313850e-01,3.873797536837064182e-01,5.195998639050438683e-01,2.310628599465121558e-01,3.173025962998603511e-01,2.814354760509797382e-01,3.472467513663014538e-01,2.883297090945056707e-01,2.239069994557642274e-01
3.038216792496487018e-01,3.914632319182623776e-01,3.289740743672427414e-01,3.291696108081964001e-01,1.643155457838891831e-01,3.022430094575381809e-01,3.054967580963605100e-01,3.411599989180636450e-01,2.862374224617588725e-01,3.575914422210225707e-01
2.270498862434670306e-01,2.068033603534030485e-01,4.378131408960986293e-01,4.831207721605912386e-01,2.223178921275578979e-01,2.990282290470133719e-01,3.079556309566183758e-01,3.411234988505557619e-01,3.060025965041129892e-01,1.921251268543223423e-01
1.867120412585374367e-01,4.517774919672861156e-01,9.676601569203308051e-02,2.178818259671996271e-01,2.519577691698632327e-01,2.503043562268916222e-01,3.950945065628448383e-01,2.609663440657856714e-01,4.678288522955192374e-01,3.674202422819840552e-01
1.879313539859792936e-01,2.204810716612200239e-01,5.264592999770065784e-01,4.714197636112739120e-01,2.490722569068477554e-01,2.395692813904087559e-01,2.679510681227346147e-01,3.310343746764577433e-01,2.883833268711466502e-01,1.808231458722065477e-01
1.732189774663315529e-01,4.456839928586981414e-01,8.239940889943858648e-02,2.233039882289014066e-01,2.487786677884817887e-01,2.385973950675506772e-01,4.007543893977013050e-01,2.747528368951570599e-01,4.645358345094887098e-01,3.794737732473951186e-01
2.795849478541112543e-01,3.665200974902102504e-01,3.817598189489918026e-01,2.826304295503616615e-01,1.751026398878703094e-01,3.497735536818878943e-01,2.243044208576221721e-01,3.391907807176128276e-01,2.989686198699234576e-01,3.925903565287997554e-01
2.125691858863813233e-01,2.019340037690670053e-01,4.321582622420158115e-01,4.682365283916658516e-01,2.354492322336625143e-01,3.123153382097255126e-01,3.215018507129162595e-01,3.472574213571770763e-01,3.093461922679354159e-01,1.881684202475648882e-01
1.935403108766197977e-01,4.496794855882517705e-01,9.388339300951925592e-02,2.169374873344280807e-01,2.518652390516860073e-01,2.598240751318230402e-01,3.944663505738712495e-01,2.555610661372148540e-01,4.653922326977830703e-01,3.687882918919141995e-01
1.872456197834675429e-01,2.218595279478529358e-01,5.251703236611930947e-01,4.711822612281131306e-01,2.479051813787882530e-01,2.407905171654731169e-01,2.692158082353066639e-01,3.308030651350312712e-01,2.897691387591302958e-01,1.805264811190464835e-01
2.563686198329795940e-01,1.587893698556903377e-01,3.792914914754598188e-01,5.258786948658656923e-01,2.257358238451542543e-01,3.235444615509497357e-01,2.888712368626376037e-01,3.490518652813252576e-01,2.678270539681695817e-01,2.366385890313014995e-01
3.040951402661422609e-01,3.899881598535218652e-01,3.292221422379307261e-01,3.312581393814635344e-01,1.627837963357036122e-01,3.025180970189553231e-01,3.029505763477509661e-01,3.424675413018978820e-01,2.897910568313794011e-01,3.553287470029608541e-01
2.909358625824483013e-01,3.876415546688317670e-01,3.433942012803278820e-01,3.112724771863996098e-01,1.610807749488465113e-01,3.327436370897661200e-01,2.503954928306681427e-01,3.545925975617081893e-01,3.136119318050502591e-01,3.561300541976356038e-01
2.962378375954396459e-01,3.920843892232595551e-01,3.335328220260627696e-01,3.155356967038516758e-01,1.734945220589567405e-01,3.344278225367827706e-01,2.474440938474930241e-01,3.506671618260339685e-01,3.096049774026767842e-01,3.545595272649467167e-01
2.062404706758146633e-01,5.027477246550504653e-01,9.858995401285161608e-02,2.243581442483812138e-01,2.316676905195844127e-01,2.644227167102280451e-01,3.823311258829311110e-01,2.270929477953335107e-01,4.455162875938162292e-01,3.533138639722465668e-01
1.825039639041941275e-01,2.321055074153942355e-01,5.229742099635757979e-01,4.805892035335797563e-01,2.324246041587562095e-01,2.346791204497364336e-01,2.712804870916271649e-01,3.292646140616065087e-01,2.929573305056838994e-01,1.772669097897008050e-01
2.567251398716985378e-01,1.583882199252085732e-01,3.789221199913362370e-01,5.299072553306833910e-01,2.263576236849384749e-01,3.195978966804786658e-01,2.862670792676643705e-01,3.493194059770641791e-01,2.689941181108106427e-01,2.343296589641497008e-01
3.033084970453239215e-01,3.904073277116189011e-01,3.298927863383289694e-01,3.306542936430988400e-01,1.622948224697409181e-01,3.025364407392051591e-01,3.039027662595297219e-01,3.419437134833160363e-01,2.891012907048328140e-01,3.559419945900039184e-01
2.008086810785608411e-01,5.049736538941137498e-01,1.060248243652714417e-01,2.084951778003510114e-01,2.312623992698074615e-01,2.664953152159704186e-01,3.805964690807865369e-01,2.237364249793437065e-01,4.497519291080020465e-01,3.581556529009055079e-01
2.901676414695587014e-01,3.625974860864260019e-01,3.768531402225055449e-01,2.848935281181085299e-01,1.760707965446018652e-01,3.513145870516065639e-01,2.236507609416511222e-01,3.376602258920443078e-01,2.979588395353798824e-01,3.923095279508811983e-01
2.007605598977096617e-01,4.950914495928714909e-01,1.018291128191897987e-01,2.379332225731067840e-01,2.266951696049062381e-01,2.702022713945456678e-01,3.850464124133406441e-01,2.139466374328154452e-01,4.583099412421116070e-01,3.451324303749368494e-01
2.908997310091447908e-01,3.634161570155378107e-01,3.770003101312416338e-01,2.856082934354599590e-01,1.735343312737773480e-01,3.498800660336947033e-01,2.266551371041526652e-01,3.363809794521607777e-01,2.946634078056535877e-01,3.946178519147091612e-01
1.998935692218096194e-01,4.955228745589613792e-01,1.028342619692296095e-01,2.369676929836895263e-01,2.263246359861459944e-01,2.701557226202528916e-01,3.846691002497407696e-01,2.131592193720644735e-01,4.592828469626282217e-01,3.452770054561101198e-01
2.645050633852381039e-01,5.491305005496213143e-01,6.643649711554419635e-02,2.011223924299944121e-01,2.242531067807365108e-01,2.867259275763657245e-01,3.849433826785246260e-01,2.313065589824717105e-01,3.462481446433741672e-01,3.599383512677271080e-01
2.909435071086744484e-01,3.583245789400839043e-01,3.706961270599788416e-01,2.909432525366259514e-01,1.680743135311865977e-01,3.584935722005382353e-01,2.120603546625434432e-01,3.405450921842065881e-01,3.093605599857707777e-01,3.892051527173199243e-01
3.006884270110194990e-01,3.926815320754578065e-01,3.275778172344891992e-01,3.191695257915071471e-01,1.824809605743890895e-01,3.350095418847206519e-01,2.569073434679572943e-01,3.481591228952828354e-01,3.103434654919501878e-01,3.422737983076283297e-01
2.170974173235158122e-01,2.077043911239040697e-01,4.361876526523348341e-01,4.755622325225943858e-01,2.218280916983261519e-01,3.003344542618413548e-01,3.122329583126080554e-01,3.461533201020619011e-01,3.155728846070649518e-01,1.923596072834759252e-01
2.572877033554921145e-01,1.628420914225953420e-01,3.869899047982188756e-01,5.196360758634803734e-01,2.313754397748881142e-01,3.171313035450135653e-01,2.818857047253116588e-01,3.474586689307213594e-01,2.885169798261454921e-01,2.235322585173402377e-01
2.564804853795736306e-01,1.704260748134933945e-01,3.816330696614739781e-01,5.057448289438364331e-01,2.228602632556314911e-01,3.302810206706792151e-01,2.972990531575314677e-01,3.492510434516406526e-01,2.880795942305020563e-01,2.272574778844115573e-01
1.874636188448310092e-01,4.416179316012390221e-01,1.201158864120398656e-01,2.303247730713235131e-01,2.504102135253744588e-01,2.512415975123912792e-01,3.903461958126271392e-01,2.519734473323576585e-01,4.793791356667054804e-01,3.617470456300017623e-01
